2023-02-12 16:31:42,395 INFO    StreamThr :8752 [internal.py:wandb_internal():87] W&B internal server running at pid: 8752, started at: 2023-02-12 16:31:42.394907
2023-02-12 16:31:42,397 DEBUG   HandlerThread:8752 [handler.py:handle_request():144] handle_request: status
2023-02-12 16:31:42,412 INFO    WriterThread:8752 [datastore.py:open_for_write():85] open: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163142-tha8166t\run-tha8166t.wandb
2023-02-12 16:31:42,413 DEBUG   SenderThread:8752 [sender.py:send():336] send: header
2023-02-12 16:31:42,456 DEBUG   SenderThread:8752 [sender.py:send():336] send: run
2023-02-12 16:31:42,836 INFO    SenderThread:8752 [dir_watcher.py:__init__():216] watching files in: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163142-tha8166t\files
2023-02-12 16:31:42,836 INFO    SenderThread:8752 [sender.py:_start_run_threads():1067] run started: tha8166t with start time 1676237502.394907
2023-02-12 16:31:42,836 DEBUG   SenderThread:8752 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:31:42,837 INFO    SenderThread:8752 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:31:42,842 DEBUG   HandlerThread:8752 [handler.py:handle_request():144] handle_request: check_version
2023-02-12 16:31:42,842 DEBUG   SenderThread:8752 [sender.py:send_request():363] send_request: check_version
2023-02-12 16:31:42,989 DEBUG   HandlerThread:8752 [handler.py:handle_request():144] handle_request: run_start
2023-02-12 16:31:43,016 DEBUG   HandlerThread:8752 [system_info.py:__init__():31] System info init
2023-02-12 16:31:43,017 DEBUG   HandlerThread:8752 [system_info.py:__init__():46] System info init done
2023-02-12 16:31:43,017 INFO    HandlerThread:8752 [system_monitor.py:start():151] Starting system monitor
2023-02-12 16:31:43,017 INFO    SystemMonitor:8752 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-12 16:31:43,017 INFO    HandlerThread:8752 [system_monitor.py:probe():172] Collecting system info
2023-02-12 16:31:43,024 INFO    SystemMonitor:8752 [interfaces.py:start():168] Started cpu
2023-02-12 16:31:43,024 INFO    SystemMonitor:8752 [interfaces.py:start():168] Started disk
2023-02-12 16:31:43,025 INFO    SystemMonitor:8752 [interfaces.py:start():168] Started gpu
2023-02-12 16:31:43,025 INFO    SystemMonitor:8752 [interfaces.py:start():168] Started memory
2023-02-12 16:31:43,039 INFO    SystemMonitor:8752 [interfaces.py:start():168] Started network
2023-02-12 16:31:43,043 DEBUG   HandlerThread:8752 [system_info.py:probe():195] Probing system
2023-02-12 16:31:43,045 DEBUG   HandlerThread:8752 [system_info.py:_probe_git():180] Probing git
2023-02-12 16:31:43,123 DEBUG   HandlerThread:8752 [system_info.py:_probe_git():188] Probing git done
2023-02-12 16:31:43,123 DEBUG   HandlerThread:8752 [system_info.py:probe():241] Probing system done
