2023-02-10 20:57:39,695 INFO    StreamThr :8220 [internal.py:wandb_internal():87] W&B internal server running at pid: 8220, started at: 2023-02-10 20:57:39.694552
2023-02-10 20:57:39,696 DEBUG   HandlerThread:8220 [handler.py:handle_request():144] handle_request: status
2023-02-10 20:57:39,712 INFO    WriterThread:8220 [datastore.py:open_for_write():85] open: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230210_205739-6ndo8com\run-6ndo8com.wandb
2023-02-10 20:57:39,713 DEBUG   SenderThread:8220 [sender.py:send():336] send: header
2023-02-10 20:57:39,758 DEBUG   SenderThread:8220 [sender.py:send():336] send: run
2023-02-10 20:57:40,249 DEBUG   HandlerThread:8220 [handler.py:handle_request():144] handle_request: check_version
2023-02-10 20:57:40,250 INFO    SenderThread:8220 [dir_watcher.py:__init__():216] watching files in: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230210_205739-6ndo8com\files
2023-02-10 20:57:40,250 INFO    SenderThread:8220 [sender.py:_start_run_threads():1067] run started: 6ndo8com with start time 1676080659.694052
2023-02-10 20:57:40,250 DEBUG   SenderThread:8220 [sender.py:send_request():363] send_request: summary_record
2023-02-10 20:57:40,251 INFO    SenderThread:8220 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-10 20:57:40,251 DEBUG   SenderThread:8220 [sender.py:send_request():363] send_request: check_version
2023-02-10 20:57:40,474 DEBUG   HandlerThread:8220 [handler.py:handle_request():144] handle_request: run_start
2023-02-10 20:57:40,502 DEBUG   HandlerThread:8220 [system_info.py:__init__():31] System info init
2023-02-10 20:57:40,502 DEBUG   HandlerThread:8220 [system_info.py:__init__():46] System info init done
2023-02-10 20:57:40,502 INFO    HandlerThread:8220 [system_monitor.py:start():151] Starting system monitor
2023-02-10 20:57:40,502 INFO    SystemMonitor:8220 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-10 20:57:40,503 INFO    HandlerThread:8220 [system_monitor.py:probe():172] Collecting system info
2023-02-10 20:57:40,509 INFO    SystemMonitor:8220 [interfaces.py:start():168] Started cpu
2023-02-10 20:57:40,510 INFO    SystemMonitor:8220 [interfaces.py:start():168] Started disk
2023-02-10 20:57:40,510 INFO    SystemMonitor:8220 [interfaces.py:start():168] Started gpu
2023-02-10 20:57:40,511 INFO    SystemMonitor:8220 [interfaces.py:start():168] Started memory
2023-02-10 20:57:40,525 INFO    SystemMonitor:8220 [interfaces.py:start():168] Started network
2023-02-10 20:57:40,533 DEBUG   HandlerThread:8220 [system_info.py:probe():195] Probing system
2023-02-10 20:57:40,534 DEBUG   HandlerThread:8220 [system_info.py:_probe_git():180] Probing git
2023-02-10 20:57:40,617 DEBUG   HandlerThread:8220 [system_info.py:_probe_git():188] Probing git done
2023-02-10 20:57:40,617 DEBUG   HandlerThread:8220 [system_info.py:probe():241] Probing system done
