2023-02-12 16:17:24,482 INFO    StreamThr :9380 [internal.py:wandb_internal():87] W&B internal server running at pid: 9380, started at: 2023-02-12 16:17:24.481765
2023-02-12 16:17:24,483 DEBUG   HandlerThread:9380 [handler.py:handle_request():144] handle_request: status
2023-02-12 16:17:24,498 INFO    WriterThread:9380 [datastore.py:open_for_write():85] open: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_161724-m6rwb6x8\run-m6rwb6x8.wandb
2023-02-12 16:17:24,499 DEBUG   SenderThread:9380 [sender.py:send():336] send: header
2023-02-12 16:17:24,621 DEBUG   SenderThread:9380 [sender.py:send():336] send: run
2023-02-12 16:17:25,014 INFO    SenderThread:9380 [dir_watcher.py:__init__():216] watching files in: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_161724-m6rwb6x8\files
2023-02-12 16:17:25,014 INFO    SenderThread:9380 [sender.py:_start_run_threads():1067] run started: m6rwb6x8 with start time 1676236644.481263
2023-02-12 16:17:25,014 DEBUG   SenderThread:9380 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:17:25,015 INFO    SenderThread:9380 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:17:25,021 DEBUG   HandlerThread:9380 [handler.py:handle_request():144] handle_request: check_version
2023-02-12 16:17:25,021 DEBUG   SenderThread:9380 [sender.py:send_request():363] send_request: check_version
2023-02-12 16:17:25,198 DEBUG   HandlerThread:9380 [handler.py:handle_request():144] handle_request: run_start
2023-02-12 16:17:25,222 DEBUG   HandlerThread:9380 [system_info.py:__init__():31] System info init
2023-02-12 16:17:25,222 DEBUG   HandlerThread:9380 [system_info.py:__init__():46] System info init done
2023-02-12 16:17:25,222 INFO    HandlerThread:9380 [system_monitor.py:start():151] Starting system monitor
2023-02-12 16:17:25,223 INFO    SystemMonitor:9380 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-12 16:17:25,223 INFO    HandlerThread:9380 [system_monitor.py:probe():172] Collecting system info
2023-02-12 16:17:25,229 INFO    SystemMonitor:9380 [interfaces.py:start():168] Started cpu
2023-02-12 16:17:25,230 INFO    SystemMonitor:9380 [interfaces.py:start():168] Started disk
