2023-02-12 16:22:12,341 INFO    StreamThr :2808 [internal.py:wandb_internal():87] W&B internal server running at pid: 2808, started at: 2023-02-12 16:22:12.341147
2023-02-12 16:22:12,343 DEBUG   HandlerThread:2808 [handler.py:handle_request():144] handle_request: status
2023-02-12 16:22:12,358 INFO    WriterThread:2808 [datastore.py:open_for_write():85] open: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_162212-d1kgmyty\run-d1kgmyty.wandb
2023-02-12 16:22:12,359 DEBUG   SenderThread:2808 [sender.py:send():336] send: header
2023-02-12 16:22:12,402 DEBUG   SenderThread:2808 [sender.py:send():336] send: run
2023-02-12 16:22:12,820 INFO    SenderThread:2808 [dir_watcher.py:__init__():216] watching files in: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_162212-d1kgmyty\files
2023-02-12 16:22:12,821 INFO    SenderThread:2808 [sender.py:_start_run_threads():1067] run started: d1kgmyty with start time 1676236932.341146
2023-02-12 16:22:12,821 DEBUG   SenderThread:2808 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:22:12,822 INFO    SenderThread:2808 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:22:12,827 DEBUG   HandlerThread:2808 [handler.py:handle_request():144] handle_request: check_version
2023-02-12 16:22:12,828 DEBUG   SenderThread:2808 [sender.py:send_request():363] send_request: check_version
2023-02-12 16:22:12,967 DEBUG   HandlerThread:2808 [handler.py:handle_request():144] handle_request: run_start
2023-02-12 16:22:12,995 DEBUG   HandlerThread:2808 [system_info.py:__init__():31] System info init
2023-02-12 16:22:12,995 DEBUG   HandlerThread:2808 [system_info.py:__init__():46] System info init done
2023-02-12 16:22:12,995 INFO    HandlerThread:2808 [system_monitor.py:start():151] Starting system monitor
2023-02-12 16:22:12,995 INFO    SystemMonitor:2808 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-12 16:22:12,995 INFO    HandlerThread:2808 [system_monitor.py:probe():172] Collecting system info
2023-02-12 16:22:13,003 INFO    SystemMonitor:2808 [interfaces.py:start():168] Started cpu
2023-02-12 16:22:13,005 INFO    SystemMonitor:2808 [interfaces.py:start():168] Started disk
2023-02-12 16:22:13,006 INFO    SystemMonitor:2808 [interfaces.py:start():168] Started gpu
2023-02-12 16:22:13,006 INFO    SystemMonitor:2808 [interfaces.py:start():168] Started memory
2023-02-12 16:22:13,019 INFO    SystemMonitor:2808 [interfaces.py:start():168] Started network
2023-02-12 16:22:13,030 DEBUG   HandlerThread:2808 [system_info.py:probe():195] Probing system
2023-02-12 16:22:13,032 DEBUG   HandlerThread:2808 [system_info.py:_probe_git():180] Probing git
2023-02-12 16:22:13,113 DEBUG   HandlerThread:2808 [system_info.py:_probe_git():188] Probing git done
2023-02-12 16:22:13,114 DEBUG   HandlerThread:2808 [system_info.py:probe():241] Probing system done
