2023-02-12 16:39:03,761 INFO    StreamThr :22428 [internal.py:wandb_internal():87] W&B internal server running at pid: 22428, started at: 2023-02-12 16:39:03.761311
2023-02-12 16:39:03,763 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: status
2023-02-12 16:39:03,779 INFO    WriterThread:22428 [datastore.py:open_for_write():85] open: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\run-7fmqyjdj.wandb
2023-02-12 16:39:03,780 DEBUG   SenderThread:22428 [sender.py:send():336] send: header
2023-02-12 16:39:03,824 DEBUG   SenderThread:22428 [sender.py:send():336] send: run
2023-02-12 16:39:04,285 INFO    SenderThread:22428 [dir_watcher.py:__init__():216] watching files in: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files
2023-02-12 16:39:04,285 INFO    SenderThread:22428 [sender.py:_start_run_threads():1067] run started: 7fmqyjdj with start time 1676237943.761311
2023-02-12 16:39:04,285 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:39:04,286 INFO    SenderThread:22428 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:39:04,291 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: check_version
2023-02-12 16:39:04,292 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: check_version
2023-02-12 16:39:04,455 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: run_start
2023-02-12 16:39:04,479 DEBUG   HandlerThread:22428 [system_info.py:__init__():31] System info init
2023-02-12 16:39:04,479 DEBUG   HandlerThread:22428 [system_info.py:__init__():46] System info init done
2023-02-12 16:39:04,479 INFO    HandlerThread:22428 [system_monitor.py:start():151] Starting system monitor
2023-02-12 16:39:04,480 INFO    SystemMonitor:22428 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-12 16:39:04,480 INFO    HandlerThread:22428 [system_monitor.py:probe():172] Collecting system info
2023-02-12 16:39:04,486 INFO    SystemMonitor:22428 [interfaces.py:start():168] Started cpu
2023-02-12 16:39:04,487 INFO    SystemMonitor:22428 [interfaces.py:start():168] Started disk
2023-02-12 16:39:04,487 INFO    SystemMonitor:22428 [interfaces.py:start():168] Started gpu
2023-02-12 16:39:04,488 INFO    SystemMonitor:22428 [interfaces.py:start():168] Started memory
2023-02-12 16:39:04,494 INFO    SystemMonitor:22428 [interfaces.py:start():168] Started network
2023-02-12 16:39:04,505 DEBUG   HandlerThread:22428 [system_info.py:probe():195] Probing system
2023-02-12 16:39:04,507 DEBUG   HandlerThread:22428 [system_info.py:_probe_git():180] Probing git
2023-02-12 16:39:04,584 DEBUG   HandlerThread:22428 [system_info.py:_probe_git():188] Probing git done
2023-02-12 16:39:04,585 DEBUG   HandlerThread:22428 [system_info.py:probe():241] Probing system done
2023-02-12 16:39:04,585 DEBUG   HandlerThread:22428 [system_monitor.py:probe():181] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.10.9', 'heartbeatAt': '2023-02-12T21:39:04.505869', 'startedAt': '2023-02-12T21:39:03.729809', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': 'GIT_REPOS/LAB/Beetle_classifier/Train/PyLi_wanb_sweep.ipynb', 'root': 'E:/GIT_REPOS/LAB/Beetle_classifier', 'git': {'remote': 'https://github.com/ChristopherMarais/Beetle_classifier.git', 'commit': '4bb3e1859ae60ff04cf7b4742e93425aea1d1c4b'}, 'email': 'u13033663@tuks.co.za', 'host': 'GCM', 'username': 'GCM', 'executable': 'C:\\Users\\GCM\\anaconda3\\envs\\BC_310\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3800.0, 'min': 0.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 3800.0, 'min': 0.0, 'max': 3800.0}], 'disk': {'total': 447.11425399780273, 'used': 375.04469299316406}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 31.87503433227539}}
2023-02-12 16:39:04,585 INFO    HandlerThread:22428 [system_monitor.py:probe():182] Finished collecting system info
2023-02-12 16:39:04,585 INFO    HandlerThread:22428 [system_monitor.py:probe():185] Publishing system info
2023-02-12 16:39:04,585 DEBUG   HandlerThread:22428 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-12 16:39:04,586 DEBUG   HandlerThread:22428 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-12 16:39:04,587 DEBUG   HandlerThread:22428 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-12 16:39:04,590 ERROR   HandlerThread:22428 [system_info.py:_save_conda():85] Error saving conda packages: [WinError 2] The system cannot find the file specified
Traceback (most recent call last):
  File "C:\Users\GCM\anaconda3\envs\BC_310\lib\site-packages\wandb\sdk\internal\system\system_info.py", line 81, in _save_conda
    subprocess.call(
  File "C:\Users\GCM\anaconda3\envs\BC_310\lib\subprocess.py", line 345, in call
    with Popen(*popenargs, **kwargs) as p:
  File "C:\Users\GCM\anaconda3\envs\BC_310\lib\subprocess.py", line 971, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File "C:\Users\GCM\anaconda3\envs\BC_310\lib\subprocess.py", line 1440, in _execute_child
    hp, ht, pid, tid = _winapi.CreateProcess(executable, args,
FileNotFoundError: [WinError 2] The system cannot find the file specified
2023-02-12 16:39:04,592 DEBUG   HandlerThread:22428 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-12 16:39:04,592 INFO    HandlerThread:22428 [system_monitor.py:probe():187] Finished publishing system info
2023-02-12 16:39:04,598 DEBUG   SenderThread:22428 [sender.py:send():336] send: files
2023-02-12 16:39:04,598 INFO    SenderThread:22428 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-02-12 16:39:04,616 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: stop_status
2023-02-12 16:39:04,617 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: stop_status
2023-02-12 16:39:04,753 DEBUG   SenderThread:22428 [sender.py:send():336] send: telemetry
2023-02-12 16:39:04,879 DEBUG   SenderThread:22428 [sender.py:send():336] send: config
2023-02-12 16:39:04,941 DEBUG   SenderThread:22428 [sender.py:send():336] send: config
2023-02-12 16:39:05,202 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:39:05,202 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:39:05,224 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:39:05,307 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\media\table\val_conf_mat_table_0_c07c8e9a389ee6173e0b.table.json
2023-02-12 16:39:05,308 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\wandb-summary.json
2023-02-12 16:39:05,308 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\conda-environment.yaml
2023-02-12 16:39:05,308 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\requirements.txt
2023-02-12 16:39:05,309 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\wandb-metadata.json
2023-02-12 16:39:05,309 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\output.log
2023-02-12 16:39:05,309 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\media
2023-02-12 16:39:05,309 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\media\table
2023-02-12 16:39:05,352 INFO    wandb-upload_0:22428 [upload_job.py:push():138] Uploaded file C:\Users\GCM\AppData\Local\Temp\tmp6o6j0bx1wandb\i1ygj5m5-wandb-metadata.json
2023-02-12 16:39:05,847 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:39:05,867 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:39:05,871 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:39:06,322 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\media\table\val_conf_mat_table_1_09eeecebd8418836bf3a.table.json
2023-02-12 16:39:06,322 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\media\table
2023-02-12 16:39:06,417 INFO    wandb-upload_0:22428 [upload_job.py:push():96] Uploaded file C:\Users\GCM\AppData\Local\wandb\wandb\artifacts\staging\tmpr1m0jeg3
2023-02-12 16:39:07,327 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\output.log
2023-02-12 16:39:07,359 INFO    SenderThread:22428 [sender.py:send_request_log_artifact():1381] logged artifact run-7fmqyjdj-val_conf_mat_table - {'id': 'QXJ0aWZhY3Q6MzY0MjIzMjU2', 'digest': 'c0098be59c5f6a499791d2b6f778d7d3', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNzUxNjAy', 'latestArtifact': None}, 'version': 'latest'}
2023-02-12 16:39:07,359 DEBUG   SenderThread:22428 [sender.py:send():336] send: files
2023-02-12 16:39:07,359 INFO    SenderThread:22428 [sender.py:_save_file():1321] saving file media\table\val_conf_mat_table_0_c07c8e9a389ee6173e0b.table.json with policy now
2023-02-12 16:39:07,360 DEBUG   SenderThread:22428 [sender.py:send():336] send: history
2023-02-12 16:39:07,360 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:39:07,361 INFO    SenderThread:22428 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:39:07,361 DEBUG   SenderThread:22428 [sender.py:send():336] send: config
2023-02-12 16:39:07,361 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:39:07,900 INFO    wandb-upload_0:22428 [upload_job.py:push():138] Uploaded file C:\Users\GCM\AppData\Local\Temp\tmp6o6j0bx1wandb\bzqk0b1l-media/table/val_conf_mat_table_0_c07c8e9a389ee6173e0b.table.json
2023-02-12 16:39:08,131 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:39:08,155 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:39:08,158 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:39:08,333 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\wandb-summary.json
2023-02-12 16:39:08,334 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\media\table\val_conf_mat_table_3_83758ede32b1d11adc74.table.json
2023-02-12 16:39:08,334 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\media\table
2023-02-12 16:39:08,642 INFO    wandb-upload_1:22428 [upload_job.py:push():96] Uploaded file C:\Users\GCM\AppData\Local\wandb\wandb\artifacts\staging\tmp2oq5po_p
2023-02-12 16:39:09,340 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\output.log
2023-02-12 16:39:09,627 INFO    SenderThread:22428 [sender.py:send_request_log_artifact():1381] logged artifact run-7fmqyjdj-val_conf_mat_table - {'id': 'QXJ0aWZhY3Q6MzY0MjIzMjgw', 'digest': '336bdf33cc567333bfc58aab00bbbd2f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNzUxNjAy', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY0MjIzMjU2', 'versionIndex': 0}}, 'version': 'latest'}
2023-02-12 16:39:09,627 DEBUG   SenderThread:22428 [sender.py:send():336] send: files
2023-02-12 16:39:09,628 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: status_report
2023-02-12 16:39:09,628 INFO    SenderThread:22428 [sender.py:_save_file():1321] saving file media\table\val_conf_mat_table_1_09eeecebd8418836bf3a.table.json with policy now
2023-02-12 16:39:09,629 DEBUG   SenderThread:22428 [sender.py:send():336] send: history
2023-02-12 16:39:09,629 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:39:09,630 INFO    SenderThread:22428 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:39:09,630 DEBUG   SenderThread:22428 [sender.py:send():336] send: history
2023-02-12 16:39:09,630 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:39:09,631 INFO    SenderThread:22428 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:39:09,631 DEBUG   SenderThread:22428 [sender.py:send():336] send: config
2023-02-12 16:39:09,631 DEBUG   SenderThread:22428 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:39:10,316 INFO    wandb-upload_0:22428 [upload_job.py:push():138] Uploaded file C:\Users\GCM\AppData\Local\Temp\tmp6o6j0bx1wandb\mvhdgsag-media/table/val_conf_mat_table_1_09eeecebd8418836bf3a.table.json
2023-02-12 16:39:10,344 INFO    Thread-17 :22428 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_163903-7fmqyjdj\files\wandb-summary.json
2023-02-12 16:39:10,744 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:39:10,765 DEBUG   HandlerThread:22428 [handler.py:handle_request():144] handle_request: partial_history
