2023-02-12 16:02:38,239 INFO    StreamThr :15280 [internal.py:wandb_internal():87] W&B internal server running at pid: 15280, started at: 2023-02-12 16:02:38.239413
2023-02-12 16:02:38,241 DEBUG   HandlerThread:15280 [handler.py:handle_request():144] handle_request: status
2023-02-12 16:02:38,279 INFO    WriterThread:15280 [datastore.py:open_for_write():85] open: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160238-t8lydkqo\run-t8lydkqo.wandb
2023-02-12 16:02:38,280 DEBUG   SenderThread:15280 [sender.py:send():336] send: header
2023-02-12 16:02:38,333 DEBUG   SenderThread:15280 [sender.py:send():336] send: run
2023-02-12 16:02:38,722 INFO    SenderThread:15280 [dir_watcher.py:__init__():216] watching files in: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160238-t8lydkqo\files
2023-02-12 16:02:38,723 INFO    SenderThread:15280 [sender.py:_start_run_threads():1067] run started: t8lydkqo with start time 1676235758.242414
2023-02-12 16:02:38,723 DEBUG   SenderThread:15280 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:02:38,723 INFO    SenderThread:15280 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:02:38,731 DEBUG   HandlerThread:15280 [handler.py:handle_request():144] handle_request: check_version
2023-02-12 16:02:38,732 DEBUG   SenderThread:15280 [sender.py:send_request():363] send_request: check_version
2023-02-12 16:02:38,887 DEBUG   HandlerThread:15280 [handler.py:handle_request():144] handle_request: run_start
2023-02-12 16:02:38,919 DEBUG   HandlerThread:15280 [system_info.py:__init__():31] System info init
2023-02-12 16:02:38,919 DEBUG   HandlerThread:15280 [system_info.py:__init__():46] System info init done
2023-02-12 16:02:38,919 INFO    HandlerThread:15280 [system_monitor.py:start():151] Starting system monitor
2023-02-12 16:02:38,920 INFO    SystemMonitor:15280 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-12 16:02:38,920 INFO    HandlerThread:15280 [system_monitor.py:probe():172] Collecting system info
2023-02-12 16:02:38,927 INFO    SystemMonitor:15280 [interfaces.py:start():168] Started cpu
2023-02-12 16:02:38,927 INFO    SystemMonitor:15280 [interfaces.py:start():168] Started disk
2023-02-12 16:02:38,928 INFO    SystemMonitor:15280 [interfaces.py:start():168] Started gpu
2023-02-12 16:02:38,928 INFO    SystemMonitor:15280 [interfaces.py:start():168] Started memory
2023-02-12 16:02:38,936 INFO    SystemMonitor:15280 [interfaces.py:start():168] Started network
2023-02-12 16:02:38,947 DEBUG   HandlerThread:15280 [system_info.py:probe():195] Probing system
2023-02-12 16:02:38,948 DEBUG   HandlerThread:15280 [system_info.py:_probe_git():180] Probing git
2023-02-12 16:02:39,039 DEBUG   HandlerThread:15280 [system_info.py:_probe_git():188] Probing git done
2023-02-12 16:02:39,039 DEBUG   HandlerThread:15280 [system_info.py:probe():241] Probing system done
2023-02-12 16:02:39,039 DEBUG   HandlerThread:15280 [system_monitor.py:probe():181] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.10.9', 'heartbeatAt': '2023-02-12T21:02:38.947417', 'startedAt': '2023-02-12T21:02:38.205915', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': 'GIT_REPOS/LAB/Beetle_classifier/Train/PyLi_wanb_sweep.ipynb', 'root': 'E:/GIT_REPOS/LAB/Beetle_classifier', 'git': {'remote': 'https://github.com/ChristopherMarais/Beetle_classifier.git', 'commit': '4bb3e1859ae60ff04cf7b4742e93425aea1d1c4b'}, 'email': 'u13033663@tuks.co.za', 'host': 'GCM', 'username': 'GCM', 'executable': 'C:\\Users\\GCM\\anaconda3\\envs\\BC_310\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3800.0, 'min': 0.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 3800.0, 'min': 0.0, 'max': 3800.0}], 'disk': {'total': 447.11425399780273, 'used': 372.0060844421387}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 31.87503433227539}}
2023-02-12 16:02:39,039 INFO    HandlerThread:15280 [system_monitor.py:probe():182] Finished collecting system info
2023-02-12 16:02:39,039 INFO    HandlerThread:15280 [system_monitor.py:probe():185] Publishing system info
2023-02-12 16:02:39,039 DEBUG   HandlerThread:15280 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-12 16:02:39,040 DEBUG   HandlerThread:15280 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-12 16:02:39,040 DEBUG   HandlerThread:15280 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-12 16:02:39,044 ERROR   HandlerThread:15280 [system_info.py:_save_conda():85] Error saving conda packages: [WinError 2] The system cannot find the file specified
Traceback (most recent call last):
  File "C:\Users\GCM\anaconda3\envs\BC_310\lib\site-packages\wandb\sdk\internal\system\system_info.py", line 81, in _save_conda
    subprocess.call(
